flgs,proto,dport,pkts,bytes,state,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,unknown,subcategory
e,udp,53,2,227,CON,0.147166,0.147166,0,0.147166,0.147166,0.147166,1,1,76,151,6.795048,0,0,0,0,0
e,tcp,80,1199,1121615,CON,15.054772,3.75456,2.145162,15.01824,0.039038,4.999708,1199,0,1121615,0,79.576096,79.576096,0,0,0,0
e,udp,80,214,203201,INT,15.228045,3.689369,2.058168,14.757478,0.131388,4.985845,214,0,203201,0,13.98735,13.98735,0,0,0,0
e *,tcp,80,9298,9060915,CON,58.181602,4.829754,0.527085,57.957047,3.081726,4.997759,4649,4649,4675276,4385639,159.792786,79.887794,79.887794,0,0,0
e,udp,53,2,470,CON,0.236175,0.236175,0,0.236175,0.236175,0.236175,1,1,92,378,4.234149,0,0,0,0,0
e,udp,53,2,176,INT,5.039654,0,0,0,0,0,2,0,176,0,0.198426,0.198426,0,0,0,0
e,udp,5353,1,87,INT,0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0
e,udp,53,2,176,INT,5.04825,0,0,0,0,0,2,0,176,0,0.198088,0.198088,0,0,0,0
e,tcp,443,14,5502,CON,0.477748,0.477748,0,0.477748,0.477748,0.477748,7,7,1667,3835,27.210999,12.558922,12.558922,0,0,0
e,udp,53,2,172,CON,0.007631,0.007631,0,0.007631,0.007631,0.007631,1,1,86,86,131.044418,0,0,0,0,0
e,tcp,8883,16,9736,CON,23.769854,2.144378,1.309635,8.577513,0.011587,3.576903,8,8,9208,528,0.631051,0.294491,0.294491,0,0,0
e,tcp,80,799,747935,CON,10.003645,4.995621,0.000391,9.991242,4.99523,4.996012,799,0,747935,0,79.770927,79.770927,0,0,0,0
e,ipv6-icmp,0,1,70,NRS,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0
e,tcp,0,12409,11005370,CON,959.150696,4.939789,0.034279,943.499756,4.903911,4.999987,12409,0,11005370,0,12.936445,12.936445,0,0,0,0
e,udp,53,2,203,CON,0.143879,0.143879,0,0.143879,0.143879,0.143879,1,1,64,139,6.950285,0,0,0,0,0
e,udp,53,2,891,CON,0.167384,0.167384,0,0.167384,0.167384,0.167384,1,1,85,806,5.974287,0,0,0,0,0
e,udp,53,2,227,CON,0.007898,0.007898,0,0.007898,0.007898,0.007898,1,1,76,151,126.614334,0,0,0,0,0
e,tcp,0,22384,19851848,CON,1722.13281,4.934509,0.104866,1697.47119,3.093235,4.999995,22384,0,19851848,0,12.997255,12.997255,0,0,0,0
e,udp,53,2,981,CON,0.011377,0.011377,0,0.011377,0.011377,0.011377,1,1,94,887,87.896629,0,0,0,0,0
e,udp,565,430,25800,INT,9.982567,4.978877,0.001735,9.957754,4.978079,4.979676,430,0,25800,0,42.974918,42.974918,0,0,0,0
e,udp,565,1635,98100,INT,40.243759,4.740691,0.533269,37.925526,3.352493,4.984712,1635,0,98100,0,40.60257,40.60257,0,0,0,0
e,udp,53,2,227,CON,0.144031,0.144031,0,0.144031,0.144031,0.144031,1,1,76,151,6.94295,0,0,0,0,0
e,udp,80,3614,3468138,INT,47.354179,4.722172,0.80542,47.221722,2.305938,4.995588,3614,0,3468138,0,76.297386,76.297386,0,0,0,0
e,udp,53,2,176,INT,5.048058,0,0,0,0,0,2,0,176,0,0.198096,0.198096,0,0,0,0
e,tcp,80,1660,1555408,CON,20.813309,4.153051,1.68307,20.765257,0.786913,4.997527,1660,0,1555408,0,79.708618,79.708618,0,0,0,0
e,arp,0,2,120,CON,0.000117,0.000117,0,0.000117,0.000117,0.000117,1,1,60,60,8547.00879,0,0,0,0,0
e,tcp,443,26,8285,FIN,1.766426,1.766426,0,1.766426,1.766426,1.766426,13,13,1646,6639,14.152872,6.793378,6.793378,0,0,0
e,udp,53,8,704,INT,8.915362,3.528958,0.422641,14.11583,3.03809,4.029581,8,0,704,0,0.785162,0.785162,0,0,0,0
e,udp,565,1521,91260,INT,37.271797,4.637787,0.904701,37.102295,2.24418,4.980875,1521,0,91260,0,40.781506,40.781506,0,0,0,0
e,udp,53,2,203,CON,0.007705,0.007705,0,0.007705,0.007705,0.007705,1,1,64,139,129.785843,0,0,0,0,0
e,tcp,80,589,174344,CON,21.820793,4.334427,1.276438,21.672136,1.78156,4.976481,589,0,174344,0,26.946775,26.946775,0,0,0,0
e,udp,53,2,201,CON,0.177902,0.177902,0,0.177902,0.177902,0.177902,1,1,98,103,5.621072,0,0,0,0,0
e,udp,53,2,1209,CON,0.223316,0.223316,0,0.223316,0.223316,0.223316,1,1,70,1139,4.47796,0,0,0,0,0
e,udp,53,2,1295,CON,0.188959,0.188959,0,0.188959,0.188959,0.188959,1,1,82,1213,5.292153,0,0,0,0,0
e,udp,53,2,203,CON,0.143242,0.143242,0,0.143242,0.143242,0.143242,1,1,64,139,6.981193,0,0,0,0,0
e,udp,80,2314,2250649,CON,14.996422,4.990461,0.002616,14.971384,4.988556,4.99416,1157,1157,1099794,1150855,154.236786,77.085052,77.085052,0,0,0
e,udp,53,2,176,INT,5.043806,0,0,0,0,0,2,0,176,0,0.198263,0.198263,0,0,0,0
e,udp,53,2,891,CON,0.194384,0.194384,0,0.194384,0.194384,0.194384,1,1,85,806,5.144456,0,0,0,0,0
e,udp,565,2473,148380,INT,57.597282,4.776431,0.682697,57.317169,2.51237,4.992208,2473,0,148380,0,42.91869,42.91869,0,0,0,0
e,udp,53,2,1301,CON,0.058312,0.058312,0,0.058312,0.058312,0.058312,1,1,85,1216,17.14913,0,0,0,0,0
e,udp,53,2,1301,CON,0.015942,0.015942,0,0.015942,0.015942,0.015942,1,1,85,1216,62.727386,0,0,0,0,0
e,udp,53,2,176,INT,5.03887,0,0,0,0,0,2,0,176,0,0.198457,0.198457,0,0,0,0
e,udp,53,2,172,CON,0.007598,0.007598,0,0.007598,0.007598,0.007598,1,1,86,86,131.613586,0,0,0,0,0
e,udp,53,2,474,CON,0.236813,0.236813,0,0.236813,0.236813,0.236813,1,1,94,380,4.222741,0,0,0,0,0
e,udp,80,11010,10712431,CON,68.818985,4.903976,0.309158,68.65567,3.789324,4.997218,5505,5505,5231771,5480660,159.970398,79.977928,79.977928,0,0,0
e,udp,53,4,352,INT,1379.54504,0,0,0,0,0,4,0,352,0,0.002175,0.002175,0,0,0,0
e,udp,565,645,38700,INT,15.043221,3.741988,2.160439,14.967951,0,4.992349,645,0,38700,0,42.809978,42.809978,0,0,0,0
e,tcp,0,1578,1122695,CON,34.470715,4.902871,0.187656,34.320099,4.443218,4.981266,1578,0,1122695,0,45.748978,45.748978,0,0,0,0
e *,tcp,80,7323,7136557,CON,45.777046,4.566522,1.267423,45.665222,0.764262,4.992983,3661,3662,3683069,3453488,159.949158,79.952736,79.974579,0,0,0
e,udp,53,2,172,CON,0.007504,0.007504,0,0.007504,0.007504,0.007504,1,1,86,86,133.262268,0,0,0,0,0
e,udp,53,2,176,INT,5.046506,0,0,0,0,0,2,0,176,0,0.198157,0.198157,0,0,0,0
e,udp,53,2,1209,CON,0.162119,0.162119,0,0.162119,0.162119,0.162119,1,1,70,1139,6.168308,0,0,0,0,0
e,tcp,0,759,539896,CON,17.873156,4.450036,0.933457,17.800144,2.83324,4.990284,759,0,539896,0,42.409969,42.409969,0,0,0,0
e,udp,53,2,172,CON,0.00705,0.00705,0,0.00705,0.00705,0.00705,1,1,86,86,141.843964,0,0,0,0,0
e,tcp,0,1964,1397059,CON,41.139957,4.551723,1.225438,40.965508,1.085743,4.9999,1964,0,1397059,0,47.715168,47.715168,0,0,0,0
e *,tcp,80,1233,1200319,CON,28.852985,4.709028,0.495781,28.254166,3.601924,4.974033,613,620,617352,582967,42.699223,21.210978,21.453587,0,0,0
e,udp,53,2,176,INT,5.039084,0,0,0,0,0,2,0,176,0,0.198449,0.198449,0,0,0,0
e,udp,53,2,176,INT,5.047816,0,0,0,0,0,2,0,176,0,0.198105,0.198105,0,0,0,0
e,udp,53,2,176,INT,5.044619,0,0,0,0,0,2,0,176,0,0.198231,0.198231,0,0,0,0
e,udp,53,2,227,CON,0.143442,0.143442,0,0.143442,0.143442,0.143442,1,1,76,151,6.971458,0,0,0,0,0
e,tcp,0,720,511770,CON,14.981518,4.976353,0.00212,14.929058,4.97524,4.977944,720,0,511770,0,47.992466,47.992466,0,0,0,0
e,udp,80,2101,2045136,CON,15.000654,4.991868,0.004077,14.975604,4.988676,4.997622,1051,1050,1000569,1044567,139.993896,69.996948,69.930283,0,0,0
e,udp,53,2,227,CON,0.143472,0.143472,0,0.143472,0.143472,0.143472,1,1,76,151,6.970001,0,0,0,0,0
e,udp,53,2,176,INT,5.047956,0,0,0,0,0,2,0,176,0,0.1981,0.1981,0,0,0,0
e,udp,53,2,172,INT,5.04797,0,0,0,0,0,2,0,172,0,0.198099,0.198099,0,0,0,0
e,udp,53,2,172,INT,2.501102,0,0,0,0,0,2,0,172,0,0.399824,0.399824,0,0,0,0
e,tcp,80,1559,461464,CON,57.726151,4.777247,0.673181,57.326969,2.544878,4.997483,1559,0,461464,0,26.989502,26.989502,0,0,0,0
e,tcp,8883,52,20844,CON,56.938,3.250354,1.983993,35.753891,0.514254,4.999631,26,26,19128,1716,0.895711,0.454613,0.439074,0,0,0
e,udp,53,2,176,INT,5.044199,0,0,0,0,0,2,0,176,0,0.198248,0.198248,0,0,0,0
e,udp,53,2,203,CON,0.143257,0.143257,0,0.143257,0.143257,0.143257,1,1,64,139,6.980461,0,0,0,0,0
e,udp,53,2,419,CON,0.008147,0.008147,0,0.008147,0.008147,0.008147,1,1,104,315,122.74456,0,0,0,0,0
e,udp,53,2,172,CON,0.007055,0.007055,0,0.007055,0.007055,0.007055,1,1,86,86,141.743439,0,0,0,0,0
e,udp,53,2,201,CON,0.179961,0.179961,0,0.179961,0.179961,0.179961,1,1,98,103,5.55676,0,0,0,0,0
e,udp,53,2,176,INT,5.04377,0,0,0,0,0,2,0,176,0,0.198264,0.198264,0,0,0,0
e,udp,53,2,340,CON,0.144272,0.144272,0,0.144272,0.144272,0.144272,1,1,81,259,6.931352,0,0,0,0,0
e,udp,53,2,172,INT,2.500164,0,0,0,0,0,2,0,172,0,0.399974,0.399974,0,0,0,0
e,tcp,80,1528,452288,CON,56.601276,4.68329,0.979037,56.199486,1.436427,4.999496,1528,0,452288,0,26.978189,26.978189,0,0,0,0
e,udp,53,2,172,CON,0.007363,0.007363,0,0.007363,0.007363,0.007363,1,1,86,86,135.814209,0,0,0,0,0
e *,tcp,80,2506,2440278,CON,17.886078,4.46215,0.917418,17.848598,2.873212,4.999795,1253,1253,1260365,1179913,140.05307,69.998573,69.998573,0,0,0
e,udp,53,2,176,INT,5.051674,0,0,0,0,0,2,0,176,0,0.197954,0.197954,0,0,0,0
e,udp,53,2,176,INT,5.044011,0,0,0,0,0,2,0,176,0,0.198255,0.198255,0,0,0,0
e,udp,80,1599,1555752,CON,9.989631,4.988628,0.001542,9.977257,4.988615,4.988642,800,799,760140,795612,159.965866,79.982933,79.882835,0,0,0
e,udp,80,9566,9307596,CON,59.824799,4.966314,0.078503,59.595772,4.706874,4.997847,4783,4783,4546532,4761064,159.88353,79.933411,79.933411,0,0,0
e,udp,53,2,176,INT,5.044121,0,0,0,0,0,2,0,176,0,0.198251,0.198251,0,0,0,0
e,udp,53,2,172,INT,5.039768,0,0,0,0,0,2,0,172,0,0.198422,0.198422,0,0,0,0
e,udp,53,2,947,CON,0.157729,0.157729,0,0.157729,0.157729,0.157729,1,1,92,855,6.339988,0,0,0,0,0
e,udp,53,2,176,INT,5.047995,0,0,0,0,0,2,0,176,0,0.198098,0.198098,0,0,0,0
e,udp,53,2,419,CON,0.011409,0.011409,0,0.011409,0.011409,0.011409,1,1,93,326,87.650101,0,0,0,0,0
e,udp,53,2,1295,CON,0.015844,0.015844,0,0.015844,0.015844,0.015844,1,1,82,1213,63.115372,0,0,0,0,0
e,udp,53,2,176,INT,5.047851,0,0,0,0,0,2,0,176,0,0.198104,0.198104,0,0,0,0
e,udp,123,2,180,CON,0.288158,0.288158,0,0.288158,0.288158,0.288158,1,1,90,90,3.470318,0,0,0,0,0
e,tcp,80,2631,2463386,CON,32.902988,4.689313,0.739957,32.825195,2.8768,4.994543,2631,0,2463386,0,79.931946,79.931946,0,0,0,0
e *,tcp,80,19806,19301382,CON,123.813766,4.940453,0.237087,123.51133,3.778993,4.991025,9903,9903,9961841,9339541,159.957977,79.974953,79.974953,0,0,0
e,udp,53,2,176,INT,5.047774,0,0,0,0,0,2,0,176,0,0.198107,0.198107,0,0,0,0
e,tcp,80,1206,356976,CON,46.160545,4.58666,1.158147,45.8666,1.112344,4.999006,1206,0,356976,0,26.104544,26.104544,0,0,0,0
e,udp,565,646,38760,INT,15.002231,4.984143,0.011078,14.95243,4.975457,4.999778,646,0,38760,0,42.993607,42.993607,0,0,0,0
e,udp,53,2,353,CON,0.251007,0.251007,0,0.251007,0.251007,0.251007,1,1,108,245,3.983953,0,0,0,0,0
e,tcp,0,745,529943,CON,15.598944,3.880848,1.906655,15.523392,0.578432,4.985757,745,0,529943,0,47.695538,47.695538,0,0,0,0
e,udp,53,4,440,CON,0.180341,0.163047,0.017294,0.326094,0.145753,0.180341,2,2,162,278,16.635151,200000,28.915943,0,0,0
e,udp,53,2,859,CON,0.193782,0.193782,0,0.193782,0.193782,0.193782,1,1,74,785,5.160438,0,0,0,0,0
e &,tcp,8080,65526,65179654,CON,1560.56677,4.955407,0.00594,1546.08704,4.953374,4.999999,32763,32763,32330178,32849476,41.987949,20.993654,20.993654,0,0,0
e *,tcp,8080,3320,3234547,CON,20.813587,4.153454,1.683115,20.767271,0.787227,4.997807,1660,1660,1566079,1668468,159.463135,79.70755,79.70755,0,0,0
e,udp,3456,5401,5253188,CON,33.82394,4.822885,0.422442,33.760193,3.788133,4.999508,2700,2701,2686934,2566254,159.650238,79.795555,79.825119,0,0,0
e,arp,0,2,120,CON,0.00001,0.00001,0,0.00001,0.00001,0.00001,1,1,60,60,100000,0,0,0,0,0
e,udp,5353,1,87,INT,0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0
e,udp,8612,2,120,INT,0.010097,0.010097,0,0.010097,0.010097,0.010097,2,0,120,0,99.039322,99.039322,0,0,0,0
e,udp,53,2,176,INT,5.047952,0,0,0,0,0,2,0,176,0,0.1981,0.1981,0,0,0,0
e,udp,138,1,250,INT,0,0,0,0,0,0,1,0,250,0,0,0,0,0,0,0
e,udp,80,40336,40782648,CON,960.495483,4.956428,0.008486,951.634094,4.951405,4.999998,20168,20168,20566296,20216352,41.99395,20.996454,20.996454,0,0,0
e,udp,53,2,172,INT,2.500108,0,0,0,0,0,2,0,172,0,0.399983,0.399983,0,0,0,0
e,udp,53,2,176,INT,5.039043,0,0,0,0,0,2,0,176,0,0.19845,0.19845,0,0,0,0
e,udp,53,2,176,INT,5.040161,0,0,0,0,0,2,0,176,0,0.198406,0.198406,0,0,0,0
e,tcp,80,26073,24407009,CON,326.019348,4.927266,0.512514,325.199524,0.795589,4.999685,26073,0,24407009,0,79.970711,79.970711,0,0,0,0
e,udp,53,2,176,INT,5.045998,0,0,0,0,0,2,0,176,0,0.198177,0.198177,0,0,0,0
e,udp,53,2,172,INT,2.501063,0,0,0,0,0,2,0,172,0,0.39983,0.39983,0,0,0,0
e,tcp,80,1297,383912,CON,48.01725,4.768,0.613043,47.68,2.929309,4.999801,1297,0,383912,0,26.990301,26.990301,0,0,0,0
e,udp,138,2,500,INT,900.020142,0,0,0,0,0,2,0,500,0,0.001111,0.001111,0,0,0,0
e,udp,53,2,227,CON,0.147726,0.147726,0,0.147726,0.147726,0.147726,1,1,76,151,6.769289,0,0,0,0,0
e,udp,53,2,203,CON,0.007792,0.007792,0,0.007792,0.007792,0.007792,1,1,64,139,128.336746,0,0,0,0,0
e,udp,5353,1,83,INT,0,0,0,0,0,0,1,0,83,0,0,0,0,0,0,0
e,udp,53,2,172,INT,5.048338,0,0,0,0,0,2,0,172,0,0.198085,0.198085,0,0,0,0
e,udp,53,2,203,CON,0.007847,0.007847,0,0.007847,0.007847,0.007847,1,1,64,139,127.437241,0,0,0,0,0
e,udp,565,42360,2541600,INT,3535.80078,4.924584,0.164019,3476.75659,0.903252,4.999999,42360,0,2541600,0,11.98003,11.98003,0,0,0,0
e,udp,53,2,176,INT,5.047998,0,0,0,0,0,2,0,176,0,0.198098,0.198098,0,0,0,0
e,udp,53,2,359,CON,0.298522,0.298522,0,0.298522,0.298522,0.298522,1,1,111,248,3.349837,0,0,0,0,0
e,udp,53,2,176,INT,5.048001,0,0,0,0,0,2,0,176,0,0.198098,0.198098,0,0,0,0
e,tcp,80,1813,1698171,CON,22.709246,4.531478,0.932429,22.657393,2.666623,4.999742,1813,0,1698171,0,79.79129,79.79129,0,0,0,0
e,udp,53,2,1319,CON,0.2016,0.2016,0,0.2016,0.2016,0.2016,1,1,82,1237,4.960318,0,0,0,0,0
e,udp,53,2,203,CON,0.14239,0.14239,0,0.14239,0.14239,0.14239,1,1,64,139,7.022965,0,0,0,0,0
e,udp,53,2,176,INT,5.043075,0,0,0,0,0,2,0,176,0,0.198292,0.198292,0,0,0,0
e,udp,53,2,482,CON,0.00988,0.00988,0,0.00988,0.00988,0.00988,1,1,92,390,101.214577,0,0,0,0,0
e,udp,53,2,176,INT,5.040384,0,0,0,0,0,2,0,176,0,0.198398,0.198398,0,0,0,0
e,udp,53,2,172,INT,2.500064,0,0,0,0,0,2,0,172,0,0.39999,0.39999,0,0,0,0
e,udp,53,2,176,INT,5.047937,0,0,0,0,0,2,0,176,0,0.198101,0.198101,0,0,0,0
e,udp,80,900,871548,CON,27.321486,4.483635,1.062326,26.90181,2.108859,4.988853,451,449,430252,441296,32.904507,16.470554,16.397352,0,0,0
e,udp,53,2,176,INT,5.047155,0,0,0,0,0,2,0,176,0,0.198131,0.198131,0,0,0,0
e,udp,53,2,172,INT,5.047723,0,0,0,0,0,2,0,172,0,0.198109,0.198109,0,0,0,0
e,udp,53,2,340,CON,0.144195,0.144195,0,0.144195,0.144195,0.144195,1,1,81,259,6.935053,0,0,0,0,0
e,udp,53,2,172,CON,0.007239,0.007239,0,0.007239,0.007239,0.007239,1,1,86,86,138.140625,0,0,0,0,0
e,udp,53,2,176,INT,5.047864,0,0,0,0,0,2,0,176,0,0.198104,0.198104,0,0,0,0
e,udp,53,2,172,CON,0.007155,0.007155,0,0.007155,0.007155,0.007155,1,1,86,86,139.762405,0,0,0,0,0
e,udp,53,2,201,CON,0.143088,0.143088,0,0.143088,0.143088,0.143088,1,1,98,103,6.988706,0,0,0,0,0
e,tcp,80,160,47360,CON,28.182884,4.411884,1.016029,26.471302,2.149328,4.995613,160,0,47360,0,5.641722,5.641722,0,0,0,0
e,udp,53,2,172,INT,5.03892,0,0,0,0,0,2,0,172,0,0.198455,0.198455,0,0,0,0
e,udp,53,2,947,CON,0.135163,0.135163,0,0.135163,0.135163,0.135163,1,1,92,855,7.398475,0,0,0,0,0
e,arp,0,2,120,CON,0.000152,0.000152,0,0.000152,0.000152,0.000152,1,1,60,60,6578.94775,0,0,0,0,0
e,udp,53,2,176,INT,5.038702,0,0,0,0,0,2,0,176,0,0.198464,0.198464,0,0,0,0
e,udp,53,2,176,INT,5.03866,0,0,0,0,0,2,0,176,0,0.198465,0.198465,0,0,0,0
e,udp,565,646,38760,INT,15.01057,4.986922,0.00921,14.960766,4.977594,4.999608,646,0,38760,0,42.969723,42.969723,0,0,0,0
e,udp,80,20013,18717873,INT,957.665283,4.961008,0.026272,947.552429,4.770467,4.999991,20013,0,18717873,0,20.896654,20.896654,0,0,0,0
e,udp,53,2,176,INT,5.047922,0,0,0,0,0,2,0,176,0,0.198101,0.198101,0,0,0,0
e,arp,0,4,240,CON,211.967529,0.00014,0.000006,0.000281,0.000135,0.000146,2,2,120,120,0.014153,0.004718,0.004718,0,0,0
e,udp,3456,1520,1480709,CON,9.488788,4.738274,0.252276,9.476548,4.485998,4.99055,760,760,758325,722384,160.083679,79.989143,79.989143,0,0,0
e,udp,53,2,176,INT,5.047921,0,0,0,0,0,2,0,176,0,0.198101,0.198101,0,0,0,0
e,udp,80,2400,2334765,CON,14.998963,4.991186,0.002669,14.973557,4.989456,4.99397,1200,1200,1140210,1194555,159.944382,79.938858,79.938858,0,0,0
e,udp,5353,1,83,INT,0,0,0,0,0,0,1,0,83,0,0,0,0,0,0,0
e,udp,565,2551,153060,INT,60.552452,4.632037,1.235294,60.216484,0.352995,4.999923,2551,0,153060,0,42.112251,42.112251,0,0,0,0
e,udp,53,2,227,CON,0.143433,0.143433,0,0.143433,0.143433,0.143433,1,1,76,151,6.971896,0,0,0,0,0
e,udp,565,19019,1141140,INT,1588.44959,4.924265,0.023336,1560.99194,4.903921,4.999929,19019,0,1141140,0,11.972681,11.972681,0,0,0,0
e,tcp,443,28,6457,FIN,73.572052,0.608198,0.819597,3.64919,0.154425,2.399672,16,12,2261,4196,0.366987,0.203882,0.149513,0,0,0
e,udp,53,2,172,CON,0.007502,0.007502,0,0.007502,0.007502,0.007502,1,1,86,86,133.297791,0,0,0,0,0
e,udp,53,2,176,INT,5.047641,0,0,0,0,0,2,0,176,0,0.198112,0.198112,0,0,0,0
e,udp,53,2,176,INT,5.039605,0,0,0,0,0,2,0,176,0,0.198428,0.198428,0,0,0,0
e,udp,53,2,176,INT,5.046105,0,0,0,0,0,2,0,176,0,0.198173,0.198173,0,0,0,0
e,udp,53,2,176,INT,5.048464,0,0,0,0,0,2,0,176,0,0.19808,0.19808,0,0,0,0
e,udp,53,2,203,CON,0.007386,0.007386,0,0.007386,0.007386,0.007386,1,1,64,139,135.391281,0,0,0,0,0
e,tcp,8883,6,3106,CON,4.571262,4.571262,0,4.571262,4.571262,4.571262,3,3,2908,198,1.09379,0.437516,0.437516,0,0,0
e,udp,53,2,176,INT,5.048129,0,0,0,0,0,2,0,176,0,0.198093,0.198093,0,0,0,0
e,udp,53,2,176,INT,5.042561,0,0,0,0,0,2,0,176,0,0.198312,0.198312,0,0,0,0
e,udp,53,2,176,INT,5.047596,0,0,0,0,0,2,0,176,0,0.198114,0.198114,0,0,0,0
e,tcp,80,7058,6611292,CON,88.276184,4.892982,0.403967,88.073669,3.227452,4.998713,7058,0,6611292,0,79.942284,79.942284,0,0,0,0
e,udp,53,2,203,CON,0.007878,0.007878,0,0.007878,0.007878,0.007878,1,1,64,139,126.935768,0,0,0,0,0
e,udp,53,2,337,CON,0.008166,0.008166,0,0.008166,0.008166,0.008166,1,1,100,237,122.458969,0,0,0,0,0
e,udp,5353,1,183,INT,0,0,0,0,0,0,1,0,183,0,0,0,0,0,0,0
e,tcp,443,34,7244,FIN,61.853241,0.256501,0.222737,1.795507,0.154089,0.799683,18,16,2262,4982,0.533521,0.274844,0.24251,0,0,0
e,udp,80,1271,1220856,INT,17.873453,4.459451,0.917448,17.837805,2.870384,4.990404,1271,0,1220856,0,71.055099,71.055099,0,0,0,0
e,udp,53,2,482,CON,0.246182,0.246182,0,0.246182,0.246182,0.246182,1,1,92,390,4.062036,0,0,0,0,0
e,udp,53,2,176,INT,5.04786,0,0,0,0,0,2,0,176,0,0.198104,0.198104,0,0,0,0
e,tcp,8883,30,10706,CON,25.019451,3.875246,1.726409,23.251472,0.014886,4.653042,15,15,9716,990,1.159098,0.559565,0.559565,0,0,0
e,udp,53,2,176,INT,5.044532,0,0,0,0,0,2,0,176,0,0.198234,0.198234,0,0,0,0
e,tcp,443,7,539,FIN,0.01584,0.01584,0,0.01584,0.01584,0.01584,4,3,341,198,378.787903,189.393951,126.262627,0,0,0
e,tcp,8883,18,6909,CON,17.000076,3.665424,1.353636,14.661695,1.990662,4.999268,9,9,6315,594,0.999996,0.532999,0.470586,0,0,0
e,udp,53,2,227,CON,0.143878,0.143878,0,0.143878,0.143878,0.143878,1,1,76,151,6.950333,0,0,0,0,0
e,udp,53,2,176,INT,5.047951,0,0,0,0,0,2,0,176,0,0.1981,0.1981,0,0,0,0
e,arp,0,46,2760,CON,1888.76196,0.0001,0.00003,0.002309,0.000038,0.000162,23,23,1380,1380,0.023825,0.011648,0.011648,0,0,0
e,udp,80,3320,3230243,CON,20.813601,4.152931,1.682984,20.764654,0.786967,4.997819,1660,1660,1577532,1652711,159.463043,79.707497,79.707497,0,0,0
e,udp,80,35411,33119316,INT,1686.51611,4.955445,0.019636,1669.98486,4.906777,4.999998,35411,0,33119316,0,20.995945,20.995945,0,0,0,0
e,udp,53,2,397,CON,0.311014,0.311014,0,0.311014,0.311014,0.311014,1,1,87,310,3.215289,0,0,0,0,0
e,udp,53,2,172,CON,0.00717,0.00717,0,0.00717,0.00717,0.00717,1,1,86,86,139.470016,0,0,0,0,0
e g,tcp,8883,18,6613,CON,16.518461,2.877681,2.185435,11.510722,0.006038,4.999558,9,9,6019,594,1.029152,0.484307,0.484484,0,0,0
e,udp,53,2,947,CON,0.215489,0.215489,0,0.215489,0.215489,0.215489,1,1,92,855,4.640608,0,0,0,0,0
e,udp,53,2,227,CON,0.143758,0.143758,0,0.143758,0.143758,0.143758,1,1,76,151,6.956135,0,0,0,0,0
e *,tcp,80,9374,9136116,CON,58.603809,4.865029,0.419597,58.380352,3.473591,4.999538,4687,4687,4714126,4421990,159.938416,79.96067,79.96067,0,0,0
e,tcp,8883,12,5011,CON,10.668703,0.657312,0.528661,1.971936,0.006492,1.301389,6,6,4615,396,1.031053,0.468661,0.468661,0,0,0
e,udp,5353,1,87,INT,0,0,0,0,0,0,1,0,87,0,0,0,0,0,0,0
e,udp,53,2,176,INT,5.047904,0,0,0,0,0,2,0,176,0,0.198102,0.198102,0,0,0,0
e,udp,53,2,486,CON,0.01129,0.01129,0,0.01129,0.01129,0.01129,1,1,94,392,88.573959,0,0,0,0,0
e,tcp,8883,32,12339,CON,34.423428,2.593846,1.965586,18.156919,0.006157,4.998294,16,16,11283,1056,0.900549,0.43575,0.43575,0,0,0
e,udp,53,2,176,INT,5.047891,0,0,0,0,0,2,0,176,0,0.198103,0.198103,0,0,0,0
e,udp,80,2397,2331557,CON,14.976624,4.975708,0.000381,14.927124,4.975176,4.976047,1197,1200,1137002,1194555,159.982651,79.857788,80.058098,0,0,0
e,udp,3456,92109,89607389,CON,595.541504,4.949812,0.435744,593.977478,0.209889,4.999354,46055,46054,45847397,43759992,154.662598,77.331299,77.32962,0,0,0
e,udp,53,2,415,CON,0.008564,0.008564,0,0.008564,0.008564,0.008564,1,1,104,311,116.767868,0,0,0,0,0
e *,tcp,8080,24488,24357597,CON,591.223145,4.897146,0.461472,577.863281,0.767423,4.999248,12244,12244,12081470,12276127,41.417526,20.707918,20.707918,0,0,0
e,udp,53,2,203,CON,0.007899,0.007899,0,0.007899,0.007899,0.007899,1,1,64,139,126.598297,0,0,0,0,0
e,udp,80,5924,5763344,CON,37.061283,4.622186,0.979158,36.977486,2.03158,4.996901,2963,2961,2815281,2948063,159.816376,79.921677,79.867714,0,0,0
e,udp,53,2,203,CON,0.14332,0.14332,0,0.14332,0.14332,0.14332,1,1,64,139,6.977394,0,0,0,0,0
e,udp,53,2,176,INT,5.047913,0,0,0,0,0,2,0,176,0,0.198102,0.198102,0,0,0,0
e,udp,53,2,1301,CON,0.060974,0.060974,0,0.060974,0.060974,0.060974,1,1,85,1216,16.400433,0,0,0,0,0
e,udp,53,2,172,CON,0.008152,0.008152,0,0.008152,0.008152,0.008152,1,1,86,86,122.669289,0,0,0,0,0
e,tcp,0,757,539459,CON,18.167065,4.52236,0.801805,18.089439,3.133597,4.98774,757,0,539459,0,41.613766,41.613766,0,0,0,0
e,tcp,8883,44,18518,CON,50.000286,3.672786,1.771012,33.055077,0.005955,4.99951,22,22,17066,1452,0.859995,0.420048,0.419998,0,0,0
